"millis,stamp,datetime,motion,,,,"
"5413998,1343102080, 2012/7/24 3:54:40, Inactive,41114,0.162962963,0.100462963,7/24/2012 2:24"
"5415000,1343102081, 2012/7/24 3:54:41, Inactive,41114,0.162974537,0.100474537,7/24/2012 2:24"
"5415999,1343102082, 2012/7/24 3:54:42, Inactive,41114,0.162986111,0.100486111,7/24/2012 2:24"
"5416998,1343102083, 2012/7/24 3:54:43, Inactive,41114,0.162997685,0.100497685,7/24/2012 2:24"
"5417999,1343102084, 2012/7/24 3:54:44, Inactive,41114,0.163009259,0.100509259,7/24/2012 2:24"
"5418999,1343102085, 2012/7/24 3:54:45, Inactive,41114,0.163020833,0.100520833,7/24/2012 2:24"
"5419999,1343102086, 2012/7/24 3:54:46, Inactive,41114,0.163032407,0.100532407,7/24/2012 2:24"
"5420999,1343102087, 2012/7/24 3:54:47, Inactive,41114,0.163043981,0.100543981,7/24/2012 2:24"
"5421999,1343102088, 2012/7/24 3:54:48, Inactive,41114,0.163055556,0.100555556,7/24/2012 2:24"
"5422999,1343102089, 2012/7/24 3:54:49, Inactive,41114,0.16306713,0.10056713,7/24/2012 2:24"
"5424000,1343102090, 2012/7/24 3:54:50, Inactive,41114,0.163078704,0.100578704,7/24/2012 2:24"
"5424999,1343102091, 2012/7/24 3:54:51, Inactive,41114,0.163090278,0.100590278,7/24/2012 2:24"
"5425998,1343102092, 2012/7/24 3:54:52, Inactive,41114,0.163101852,0.100601852,7/24/2012 2:24"
"5426999,1343102093, 2012/7/24 3:54:53, Inactive,41114,0.163113426,0.100613426,7/24/2012 2:24"
"5427999,1343102094, 2012/7/24 3:54:54, Inactive,41114,0.163125,0.100625,7/24/2012 2:24"
"5429000,1343102095, 2012/7/24 3:54:55, Inactive,41114,0.163136574,0.100636574,7/24/2012 2:24"
"5429999,1343102096, 2012/7/24 3:54:56, Inactive,41114,0.163148148,0.100648148,7/24/2012 2:24"
"5431000,1343102097, 2012/7/24 3:54:57, Inactive,41114,0.163159722,0.100659722,7/24/2012 2:24"
"5431999,1343102098, 2012/7/24 3:54:58, Inactive,41114,0.163171296,0.100671296,7/24/2012 2:24"
"5432998,1343102099, 2012/7/24 3:54:59, Inactive,41114,0.16318287,0.10068287,7/24/2012 2:24"
"5433999,1343102100, 2012/7/24 3:55:0, Inactive,41114,0.163194444,0.100694444,7/24/2012 2:25"
"5434999,1343102101, 2012/7/24 3:55:1, Inactive,41114,0.163206019,0.100706019,7/24/2012 2:25"
"5435999,1343102102, 2012/7/24 3:55:2, Inactive,41114,0.163217593,0.100717593,7/24/2012 2:25"
"5436999,1343102103, 2012/7/24 3:55:3, Inactive,41114,0.163229167,0.100729167,7/24/2012 2:25"
"5437999,1343102104, 2012/7/24 3:55:4, Inactive,41114,0.163240741,0.100740741,7/24/2012 2:25"
"5438999,1343102105, 2012/7/24 3:55:5, Inactive,41114,0.163252315,0.100752315,7/24/2012 2:25"
"5440000,1343102106, 2012/7/24 3:55:6, Inactive,41114,0.163263889,0.100763889,7/24/2012 2:25"
"5440999,1343102107, 2012/7/24 3:55:7, Inactive,41114,0.163275463,0.100775463,7/24/2012 2:25"
"5441999,1343102108, 2012/7/24 3:55:8, Inactive,41114,0.163287037,0.100787037,7/24/2012 2:25"
"5442999,1343102109, 2012/7/24 3:55:9, Inactive,41114,0.163298611,0.100798611,7/24/2012 2:25"
"5443998,1343102110, 2012/7/24 3:55:10, Inactive,41114,0.163310185,0.100810185,7/24/2012 2:25"
"5445000,1343102111, 2012/7/24 3:55:11, Inactive,41114,0.163321759,0.100821759,7/24/2012 2:25"
"5445999,1343102112, 2012/7/24 3:55:12, Inactive,41114,0.163333333,0.100833333,7/24/2012 2:25"
"5447000,1343102113, 2012/7/24 3:55:13, Inactive,41114,0.163344907,0.100844907,7/24/2012 2:25"
"5447999,1343102114, 2012/7/24 3:55:14, Inactive,41114,0.163356481,0.100856481,7/24/2012 2:25"
"5448999,1343102115, 2012/7/24 3:55:15, Inactive,41114,0.163368056,0.100868056,7/24/2012 2:25"
"5449999,1343102116, 2012/7/24 3:55:16, Inactive,41114,0.16337963,0.10087963,7/24/2012 2:25"
"5450999,1343102117, 2012/7/24 3:55:17, Inactive,41114,0.163391204,0.100891204,7/24/2012 2:25"
"5451999,1343102118, 2012/7/24 3:55:18, Inactive,41114,0.163402778,0.100902778,7/24/2012 2:25"
"5452999,1343102119, 2012/7/24 3:55:19, Inactive,41114,0.163414352,0.100914352,7/24/2012 2:25"
"5453999,1343102120, 2012/7/24 3:55:20, Inactive,41114,0.163425926,0.100925926,7/24/2012 2:25"
"5454998,1343102121, 2012/7/24 3:55:21, Inactive,41114,0.1634375,0.1009375,7/24/2012 2:25"
"5456000,1343102122, 2012/7/24 3:55:22, Inactive,41114,0.163449074,0.100949074,7/24/2012 2:25"
"5456999,1343102123, 2012/7/24 3:55:23, Inactive,41114,0.163460648,0.100960648,7/24/2012 2:25"
"5457999,1343102124, 2012/7/24 3:55:24, Inactive,41114,0.163472222,0.100972222,7/24/2012 2:25"
"5458999,1343102125, 2012/7/24 3:55:25, Inactive,41114,0.163483796,0.100983796,7/24/2012 2:25"
"5459999,1343102126, 2012/7/24 3:55:26, Inactive,41114,0.16349537,0.10099537,7/24/2012 2:25"
"5460999,1343102127, 2012/7/24 3:55:27, Inactive,41114,0.163506944,0.101006944,7/24/2012 2:25"
"5461999,1343102128, 2012/7/24 3:55:28, Inactive,41114,0.163518519,0.101018519,7/24/2012 2:25"
"5463000,1343102129, 2012/7/24 3:55:29, Inactive,41114,0.163530093,0.101030093,7/24/2012 2:25"
"5463999,1343102130, 2012/7/24 3:55:30, Inactive,41114,0.163541667,0.101041667,7/24/2012 2:25"
"5464998,1343102131, 2012/7/24 3:55:31, Inactive,41114,0.163553241,0.101053241,7/24/2012 2:25"
"5465999,1343102132, 2012/7/24 3:55:32, Inactive,41114,0.163564815,0.101064815,7/24/2012 2:25"
"5466999,1343102133, 2012/7/24 3:55:33, Inactive,41114,0.163576389,0.101076389,7/24/2012 2:25"
"5467999,1343102134, 2012/7/24 3:55:34, Inactive,41114,0.163587963,0.101087963,7/24/2012 2:25"
"5468999,1343102135, 2012/7/24 3:55:35, Inactive,41114,0.163599537,0.101099537,7/24/2012 2:25"
"5470000,1343102136, 2012/7/24 3:55:36, Inactive,41114,0.163611111,0.101111111,7/24/2012 2:25"
"5470999,1343102137, 2012/7/24 3:55:37, Inactive,41114,0.163622685,0.101122685,7/24/2012 2:25"
"5472000,1343102138, 2012/7/24 3:55:38, Inactive,41114,0.163634259,0.101134259,7/24/2012 2:25"
"5472999,1343102139, 2012/7/24 3:55:39, Inactive,41114,0.163645833,0.101145833,7/24/2012 2:25"
"5473999,1343102140, 2012/7/24 3:55:40, Inactive,41114,0.163657407,0.101157407,7/24/2012 2:25"
"5474999,1343102141, 2012/7/24 3:55:41, Inactive,41114,0.163668981,0.101168981,7/24/2012 2:25"
"5475999,1343102142, 2012/7/24 3:55:42, Inactive,41114,0.163680556,0.101180556,7/24/2012 2:25"
"5476999,1343102143, 2012/7/24 3:55:43, Inactive,41114,0.16369213,0.10119213,7/24/2012 2:25"
"5477998,1343102144, 2012/7/24 3:55:44, Inactive,41114,0.163703704,0.101203704,7/24/2012 2:25"
"5478999,1343102145, 2012/7/24 3:55:45, Inactive,41114,0.163715278,0.101215278,7/24/2012 2:25"
"5479999,1343102146, 2012/7/24 3:55:46, Inactive,41114,0.163726852,0.101226852,7/24/2012 2:25"
"5480998,1343102147, 2012/7/24 3:55:47, Inactive,41114,0.163738426,0.101238426,7/24/2012 2:25"
"5481999,1343102148, 2012/7/24 3:55:48, Inactive,41114,0.16375,0.10125,7/24/2012 2:25"
"5482999,1343102149, 2012/7/24 3:55:49, Inactive,41114,0.163761574,0.101261574,7/24/2012 2:25"
"5483999,1343102150, 2012/7/24 3:55:50, Inactive,41114,0.163773148,0.101273148,7/24/2012 2:25"
"5484999,1343102151, 2012/7/24 3:55:51, Inactive,41114,0.163784722,0.101284722,7/24/2012 2:25"
"5485999,1343102152, 2012/7/24 3:55:52, Inactive,41114,0.163796296,0.101296296,7/24/2012 2:25"
"5486999,1343102153, 2012/7/24 3:55:53, Inactive,41114,0.16380787,0.10130787,7/24/2012 2:25"
"5488000,1343102154, 2012/7/24 3:55:54, Inactive,41114,0.163819444,0.101319444,7/24/2012 2:25"
"5488999,1343102155, 2012/7/24 3:55:55, Inactive,41114,0.163831019,0.101331019,7/24/2012 2:25"
"5489999,1343102156, 2012/7/24 3:55:56, Inactive,41114,0.163842593,0.101342593,7/24/2012 2:25"
"5490998,1343102157, 2012/7/24 3:55:57, Inactive,41114,0.163854167,0.101354167,7/24/2012 2:25"
"5491998,1343102158, 2012/7/24 3:55:58, Inactive,41114,0.163865741,0.101365741,7/24/2012 2:25"
"5492999,1343102159, 2012/7/24 3:55:59, Inactive,41114,0.163877315,0.101377315,7/24/2012 2:25"
"5493999,1343102160, 2012/7/24 3:56:0, Inactive,41114,0.163888889,0.101388889,7/24/2012 2:26"
"5495000,1343102161, 2012/7/24 3:56:1, Inactive,41114,0.163900463,0.101400463,7/24/2012 2:26"
"5495999,1343102162, 2012/7/24 3:56:2, Inactive,41114,0.163912037,0.101412037,7/24/2012 2:26"
"5496999,1343102163, 2012/7/24 3:56:3, Inactive,41114,0.163923611,0.101423611,7/24/2012 2:26"
"5497999,1343102164, 2012/7/24 3:56:4, Inactive,41114,0.163935185,0.101435185,7/24/2012 2:26"
"5498999,1343102165, 2012/7/24 3:56:5, Inactive,41114,0.163946759,0.101446759,7/24/2012 2:26"
"5499999,1343102166, 2012/7/24 3:56:6, Inactive,41114,0.163958333,0.101458333,7/24/2012 2:26"
"5500999,1343102167, 2012/7/24 3:56:7, Inactive,41114,0.163969907,0.101469907,7/24/2012 2:26"
"5501999,1343102168, 2012/7/24 3:56:8, Inactive,41114,0.163981481,0.101481481,7/24/2012 2:26"
"5502999,1343102169, 2012/7/24 3:56:9, Inactive,41114,0.163993056,0.101493056,7/24/2012 2:26"
"5504000,1343102170, 2012/7/24 3:56:10, Inactive,41114,0.16400463,0.10150463,7/24/2012 2:26"
"5504999,1343102171, 2012/7/24 3:56:11, Inactive,41114,0.164016204,0.101516204,7/24/2012 2:26"
"5505998,1343102172, 2012/7/24 3:56:12, Inactive,41114,0.164027778,0.101527778,7/24/2012 2:26"
"5506999,1343102173, 2012/7/24 3:56:13, Inactive,41114,0.164039352,0.101539352,7/24/2012 2:26"
"5507999,1343102174, 2012/7/24 3:56:14, Inactive,41114,0.164050926,0.101550926,7/24/2012 2:26"
"5508999,1343102175, 2012/7/24 3:56:15, Inactive,41114,0.1640625,0.1015625,7/24/2012 2:26"
"5509999,1343102176, 2012/7/24 3:56:16, Inactive,41114,0.164074074,0.101574074,7/24/2012 2:26"
"5510999,1343102177, 2012/7/24 3:56:17, Inactive,41114,0.164085648,0.101585648,7/24/2012 2:26"
"5511999,1343102178, 2012/7/24 3:56:18, Inactive,41114,0.164097222,0.101597222,7/24/2012 2:26"
"5512999,1343102179, 2012/7/24 3:56:19, Inactive,41114,0.164108796,0.101608796,7/24/2012 2:26"
"5513999,1343102180, 2012/7/24 3:56:20, Inactive,41114,0.16412037,0.10162037,7/24/2012 2:26"
"5514999,1343102181, 2012/7/24 3:56:21, Inactive,41114,0.164131944,0.101631944,7/24/2012 2:26"
"5515999,1343102182, 2012/7/24 3:56:22, Inactive,41114,0.164143519,0.101643519,7/24/2012 2:26"
"5516999,1343102183, 2012/7/24 3:56:23, Inactive,41114,0.164155093,0.101655093,7/24/2012 2:26"
"5517999,1343102184, 2012/7/24 3:56:24, Inactive,41114,0.164166667,0.101666667,7/24/2012 2:26"
"5518999,1343102185, 2012/7/24 3:56:25, Inactive,41114,0.164178241,0.101678241,7/24/2012 2:26"
"5520000,1343102186, 2012/7/24 3:56:26, Inactive,41114,0.164189815,0.101689815,7/24/2012 2:26"
"5520999,1343102187, 2012/7/24 3:56:27, Inactive,41114,0.164201389,0.101701389,7/24/2012 2:26"
"5521999,1343102188, 2012/7/24 3:56:28, Inactive,41114,0.164212963,0.101712963,7/24/2012 2:26"
"5522999,1343102189, 2012/7/24 3:56:29, Inactive,41114,0.164224537,0.101724537,7/24/2012 2:26"
"5523999,1343102190, 2012/7/24 3:56:30, Inactive,41114,0.164236111,0.101736111,7/24/2012 2:26"
"5525000,1343102191, 2012/7/24 3:56:31, Inactive,41114,0.164247685,0.101747685,7/24/2012 2:26"
"5525999,1343102192, 2012/7/24 3:56:32, Inactive,41114,0.164259259,0.101759259,7/24/2012 2:26"
"5527000,1343102193, 2012/7/24 3:56:33, Inactive,41114,0.164270833,0.101770833,7/24/2012 2:26"
"5527999,1343102194, 2012/7/24 3:56:34, Inactive,41114,0.164282407,0.101782407,7/24/2012 2:26"
"5528998,1343102195, 2012/7/24 3:56:35, Inactive,41114,0.164293981,0.101793981,7/24/2012 2:26"
"5529999,1343102196, 2012/7/24 3:56:36, Inactive,41114,0.164305556,0.101805556,7/24/2012 2:26"
"5530999,1343102197, 2012/7/24 3:56:37, Inactive,41114,0.16431713,0.10181713,7/24/2012 2:26"
"5532000,1343102198, 2012/7/24 3:56:38, Inactive,41114,0.164328704,0.101828704,7/24/2012 2:26"
"5532999,1343102199, 2012/7/24 3:56:39, Inactive,41114,0.164340278,0.101840278,7/24/2012 2:26"
"5533999,1343102200, 2012/7/24 3:56:40, Inactive,41114,0.164351852,0.101851852,7/24/2012 2:26"
"5534999,1343102201, 2012/7/24 3:56:41, Inactive,41114,0.164363426,0.101863426,7/24/2012 2:26"
"5535998,1343102202, 2012/7/24 3:56:42, Inactive,41114,0.164375,0.101875,7/24/2012 2:26"
"5536999,1343102203, 2012/7/24 3:56:43, Inactive,41114,0.164386574,0.101886574,7/24/2012 2:26"
"5537999,1343102204, 2012/7/24 3:56:44, Inactive,41114,0.164398148,0.101898148,7/24/2012 2:26"
"5538999,1343102205, 2012/7/24 3:56:45, Inactive,41114,0.164409722,0.101909722,7/24/2012 2:26"
"5539999,1343102206, 2012/7/24 3:56:46, Inactive,41114,0.164421296,0.101921296,7/24/2012 2:26"
"5540999,1343102207, 2012/7/24 3:56:47, Inactive,41114,0.16443287,0.10193287,7/24/2012 2:26"
"5541999,1343102208, 2012/7/24 3:56:48, Inactive,41114,0.164444444,0.101944444,7/24/2012 2:26"
"5543000,1343102209, 2012/7/24 3:56:49, Inactive,41114,0.164456019,0.101956019,7/24/2012 2:26"
"5543999,1343102210, 2012/7/24 3:56:50, Inactive,41114,0.164467593,0.101967593,7/24/2012 2:26"
"5544999,1343102211, 2012/7/24 3:56:51, Inactive,41114,0.164479167,0.101979167,7/24/2012 2:26"
"5545999,1343102212, 2012/7/24 3:56:52, Inactive,41114,0.164490741,0.101990741,7/24/2012 2:26"
"5546999,1343102213, 2012/7/24 3:56:53, Inactive,41114,0.164502315,0.102002315,7/24/2012 2:26"
"5547999,1343102214, 2012/7/24 3:56:54, Inactive,41114,0.164513889,0.102013889,7/24/2012 2:26"
"5548998,1343102215, 2012/7/24 3:56:55, Inactive,41114,0.164525463,0.102025463,7/24/2012 2:26"
"5549999,1343102216, 2012/7/24 3:56:56, Inactive,41114,0.164537037,0.102037037,7/24/2012 2:26"
"5550999,1343102217, 2012/7/24 3:56:57, Inactive,41114,0.164548611,0.102048611,7/24/2012 2:26"
"5552000,1343102218, 2012/7/24 3:56:58, Inactive,41114,0.164560185,0.102060185,7/24/2012 2:26"
"5552999,1343102219, 2012/7/24 3:56:59, Inactive,41114,0.164571759,0.102071759,7/24/2012 2:26"
"5553999,1343102220, 2012/7/24 3:57:0, Inactive,41114,0.164583333,0.102083333,7/24/2012 2:27"
"5554999,1343102221, 2012/7/24 3:57:1, Inactive,41114,0.164594907,0.102094907,7/24/2012 2:27"
"5555999,1343102222, 2012/7/24 3:57:2, Inactive,41114,0.164606481,0.102106481,7/24/2012 2:27"
"5556999,1343102223, 2012/7/24 3:57:3, Inactive,41114,0.164618056,0.102118056,7/24/2012 2:27"
"5557999,1343102224, 2012/7/24 3:57:4, Inactive,41114,0.16462963,0.10212963,7/24/2012 2:27"
"5559000,1343102225, 2012/7/24 3:57:5, Inactive,41114,0.164641204,0.102141204,7/24/2012 2:27"
"5559999,1343102226, 2012/7/24 3:57:6, Inactive,41114,0.164652778,0.102152778,7/24/2012 2:27"
"5560998,1343102227, 2012/7/24 3:57:7, Inactive,41114,0.164664352,0.102164352,7/24/2012 2:27"
"5561999,1343102228, 2012/7/24 3:57:8, Inactive,41114,0.164675926,0.102175926,7/24/2012 2:27"
"5562999,1343102229, 2012/7/24 3:57:9, Inactive,41114,0.1646875,0.1021875,7/24/2012 2:27"
"5564000,1343102230, 2012/7/24 3:57:10, Inactive,41114,0.164699074,0.102199074,7/24/2012 2:27"
"5564999,1343102231, 2012/7/24 3:57:11, Inactive,41114,0.164710648,0.102210648,7/24/2012 2:27"
"5565999,1343102232, 2012/7/24 3:57:12, Inactive,41114,0.164722222,0.102222222,7/24/2012 2:27"
"5566998,1343102233, 2012/7/24 3:57:13, Inactive,41114,0.164733796,0.102233796,7/24/2012 2:27"
"5567998,1343102234, 2012/7/24 3:57:14, Inactive,41114,0.16474537,0.10224537,7/24/2012 2:27"
"5568999,1343102235, 2012/7/24 3:57:15, Inactive,41114,0.164756944,0.102256944,7/24/2012 2:27"
"5569998,1343102236, 2012/7/24 3:57:16, Inactive,41114,0.164768519,0.102268519,7/24/2012 2:27"
"5570999,1343102237, 2012/7/24 3:57:17, Inactive,41114,0.164780093,0.102280093,7/24/2012 2:27"
"5571999,1343102238, 2012/7/24 3:57:18, Inactive,41114,0.164791667,0.102291667,7/24/2012 2:27"
"5572999,1343102239, 2012/7/24 3:57:19, Inactive,41114,0.164803241,0.102303241,7/24/2012 2:27"
"5573999,1343102240, 2012/7/24 3:57:20, Inactive,41114,0.164814815,0.102314815,7/24/2012 2:27"
"5575000,1343102241, 2012/7/24 3:57:21, Inactive,41114,0.164826389,0.102326389,7/24/2012 2:27"
"5575999,1343102242, 2012/7/24 3:57:22, Inactive,41114,0.164837963,0.102337963,7/24/2012 2:27"
"5576999,1343102243, 2012/7/24 3:57:23, Inactive,41114,0.164849537,0.102349537,7/24/2012 2:27"
"5577999,1343102244, 2012/7/24 3:57:24, Inactive,41114,0.164861111,0.102361111,7/24/2012 2:27"
"5578999,1343102245, 2012/7/24 3:57:25, Inactive,41114,0.164872685,0.102372685,7/24/2012 2:27"
"5580000,1343102246, 2012/7/24 3:57:26, Inactive,41114,0.164884259,0.102384259,7/24/2012 2:27"
"5580999,1343102247, 2012/7/24 3:57:27, Inactive,41114,0.164895833,0.102395833,7/24/2012 2:27"
"5581999,1343102248, 2012/7/24 3:57:28, Inactive,41114,0.164907407,0.102407407,7/24/2012 2:27"
"5582999,1343102249, 2012/7/24 3:57:29, Inactive,41114,0.164918981,0.102418981,7/24/2012 2:27"
"5584000,1343102250, 2012/7/24 3:57:30, Inactive,41114,0.164930556,0.102430556,7/24/2012 2:27"
"5584999,1343102251, 2012/7/24 3:57:31, Inactive,41114,0.16494213,0.10244213,7/24/2012 2:27"
"5585999,1343102252, 2012/7/24 3:57:32, Inactive,41114,0.164953704,0.102453704,7/24/2012 2:27"
"5586999,1343102253, 2012/7/24 3:57:33, Inactive,41114,0.164965278,0.102465278,7/24/2012 2:27"
"5587999,1343102254, 2012/7/24 3:57:34, Inactive,41114,0.164976852,0.102476852,7/24/2012 2:27"
"5588999,1343102255, 2012/7/24 3:57:35, Inactive,41114,0.164988426,0.102488426,7/24/2012 2:27"
"5589999,1343102256, 2012/7/24 3:57:36, Inactive,41114,0.165,0.1025,7/24/2012 2:27"
"5590999,1343102257, 2012/7/24 3:57:37, Inactive,41114,0.165011574,0.102511574,7/24/2012 2:27"
"5591999,1343102258, 2012/7/24 3:57:38, Inactive,41114,0.165023148,0.102523148,7/24/2012 2:27"
"5592999,1343102259, 2012/7/24 3:57:39, Inactive,41114,0.165034722,0.102534722,7/24/2012 2:27"
"5593998,1343102260, 2012/7/24 3:57:40, Inactive,41114,0.165046296,0.102546296,7/24/2012 2:27"
"5594999,1343102261, 2012/7/24 3:57:41, Inactive,41114,0.16505787,0.10255787,7/24/2012 2:27"
"5595999,1343102262, 2012/7/24 3:57:42, Inactive,41114,0.165069444,0.102569444,7/24/2012 2:27"
"5596999,1343102263, 2012/7/24 3:57:43, Inactive,41114,0.165081019,0.102581019,7/24/2012 2:27"
"5598000,1343102264, 2012/7/24 3:57:44, Inactive,41114,0.165092593,0.102592593,7/24/2012 2:27"
"5598999,1343102266, 2012/7/24 3:57:46, Inactive,41114,0.165115741,0.102615741,7/24/2012 2:27"
"5600000,1343102267, 2012/7/24 3:57:47, Inactive,41114,0.165127315,0.102627315,7/24/2012 2:27"
"5600999,1343102268, 2012/7/24 3:57:48, Inactive,41114,0.165138889,0.102638889,7/24/2012 2:27"
"5601999,1343102269, 2012/7/24 3:57:49, Inactive,41114,0.165150463,0.102650463,7/24/2012 2:27"
"5602999,1343102270, 2012/7/24 3:57:50, Inactive,41114,0.165162037,0.102662037,7/24/2012 2:27"
"5603999,1343102271, 2012/7/24 3:57:51, Inactive,41114,0.165173611,0.102673611,7/24/2012 2:27"
"5604998,1343102272, 2012/7/24 3:57:52, Inactive,41114,0.165185185,0.102685185,7/24/2012 2:27"
"5605999,1343102273, 2012/7/24 3:57:53, Inactive,41114,0.165196759,0.102696759,7/24/2012 2:27"
"5607000,1343102274, 2012/7/24 3:57:54, Inactive,41114,0.165208333,0.102708333,7/24/2012 2:27"
"5607999,1343102275, 2012/7/24 3:57:55, Inactive,41114,0.165219907,0.102719907,7/24/2012 2:27"
"5608998,1343102276, 2012/7/24 3:57:56, Inactive,41114,0.165231481,0.102731481,7/24/2012 2:27"
"5609998,1343102277, 2012/7/24 3:57:57, Inactive,41114,0.165243056,0.102743056,7/24/2012 2:27"
"5610999,1343102278, 2012/7/24 3:57:58, Inactive,41114,0.16525463,0.10275463,7/24/2012 2:27"
"5611999,1343102279, 2012/7/24 3:57:59, Inactive,41114,0.165266204,0.102766204,7/24/2012 2:27"
"5612999,1343102280, 2012/7/24 3:58:0, Inactive,41114,0.165277778,0.102777778,7/24/2012 2:28"
"5614000,1343102281, 2012/7/24 3:58:1, Inactive,41114,0.165289352,0.102789352,7/24/2012 2:28"
"5614999,1343102282, 2012/7/24 3:58:2, Inactive,41114,0.165300926,0.102800926,7/24/2012 2:28"
"5616000,1343102283, 2012/7/24 3:58:3, Inactive,41114,0.1653125,0.1028125,7/24/2012 2:28"
"5616999,1343102284, 2012/7/24 3:58:4, Inactive,41114,0.165324074,0.102824074,7/24/2012 2:28"
"5617998,1343102285, 2012/7/24 3:58:5, Inactive,41114,0.165335648,0.102835648,7/24/2012 2:28"
"5618998,1343102286, 2012/7/24 3:58:6, Inactive,41114,0.165347222,0.102847222,7/24/2012 2:28"
"5619999,1343102287, 2012/7/24 3:58:7, Inactive,41114,0.165358796,0.102858796,7/24/2012 2:28"
"5620999,1343102288, 2012/7/24 3:58:8, Inactive,41114,0.16537037,0.10287037,7/24/2012 2:28"
"5621999,1343102289, 2012/7/24 3:58:9, Inactive,41114,0.165381944,0.102881944,7/24/2012 2:28"
"5623000,1343102290, 2012/7/24 3:58:10, Inactive,41114,0.165393519,0.102893519,7/24/2012 2:28"
"5623999,1343102291, 2012/7/24 3:58:11, Inactive,41114,0.165405093,0.102905093,7/24/2012 2:28"
"5624999,1343102292, 2012/7/24 3:58:12, Inactive,41114,0.165416667,0.102916667,7/24/2012 2:28"
"5625999,1343102293, 2012/7/24 3:58:13, Inactive,41114,0.165428241,0.102928241,7/24/2012 2:28"
"5626999,1343102294, 2012/7/24 3:58:14, Inactive,41114,0.165439815,0.102939815,7/24/2012 2:28"
"5627999,1343102295, 2012/7/24 3:58:15, Inactive,41114,0.165451389,0.102951389,7/24/2012 2:28"
"5628999,1343102296, 2012/7/24 3:58:16, Inactive,41114,0.165462963,0.102962963,7/24/2012 2:28"
"5630000,1343102297, 2012/7/24 3:58:17, Inactive,41114,0.165474537,0.102974537,7/24/2012 2:28"
"5630999,1343102298, 2012/7/24 3:58:18, Inactive,41114,0.165486111,0.102986111,7/24/2012 2:28"
"5631998,1343102299, 2012/7/24 3:58:19, Inactive,41114,0.165497685,0.102997685,7/24/2012 2:28"
"5632998,1343102300, 2012/7/24 3:58:20, Inactive,41114,0.165509259,0.103009259,7/24/2012 2:28"
"5633999,1343102301, 2012/7/24 3:58:21, Inactive,41114,0.165520833,0.103020833,7/24/2012 2:28"
"5634998,1343102302, 2012/7/24 3:58:22, Inactive,41114,0.165532407,0.103032407,7/24/2012 2:28"
"5635999,1343102303, 2012/7/24 3:58:23, Inactive,41114,0.165543981,0.103043981,7/24/2012 2:28"
"5636999,1343102304, 2012/7/24 3:58:24, Inactive,41114,0.165555556,0.103055556,7/24/2012 2:28"
"5637999,1343102305, 2012/7/24 3:58:25, Inactive,41114,0.16556713,0.10306713,7/24/2012 2:28"
"5639000,1343102306, 2012/7/24 3:58:26, Inactive,41114,0.165578704,0.103078704,7/24/2012 2:28"
"5639999,1343102307, 2012/7/24 3:58:27, Inactive,41114,0.165590278,0.103090278,7/24/2012 2:28"
"5640999,1343102308, 2012/7/24 3:58:28, Inactive,41114,0.165601852,0.103101852,7/24/2012 2:28"
